Id,0,1,2,3,4,5,6,7,8,Category
40320,51,3,86,0,52,13,35,34,0,1
40321,43,-1,86,0,42,-22,42,44,2,1
40322,45,4,82,0,44,0,37,38,0,1
40323,82,0,86,0,-12,-23,3,99,96,5
40324,53,0,84,0,52,-15,31,32,2,1
40325,55,0,82,7,-14,0,26,97,70,4
40326,57,0,81,2,56,0,24,24,0,1
40327,51,0,86,0,50,-3,35,37,2,1
40328,55,0,81,-1,54,-2,26,27,0,1
40329,56,-1,86,0,56,6,31,30,0,1
40330,53,0,102,0,54,24,49,48,0,1
40331,51,0,82,0,50,-6,31,33,2,1
40332,37,0,104,0,26,-28,67,78,12,1
40333,46,0,79,0,46,4,34,33,0,1
40334,37,0,100,0,36,4,64,64,0,1
40335,71,-6,75,-4,-42,-25,4,119,114,5
40336,54,5,88,0,54,0,34,33,0,1
40337,42,4,108,1,42,0,66,67,0,1
40338,37,0,83,0,0,-29,46,83,36,1
40339,37,0,77,0,2,-17,40,74,34,1
40340,37,-2,77,0,0,24,40,77,36,1
40341,79,5,83,0,-28,0,4,112,108,5
40342,41,1,86,2,38,-20,45,48,2,1
40343,84,-5,87,0,0,0,3,87,84,5
40344,49,0,82,0,50,8,33,33,0,1
40345,49,0,88,-2,46,-12,40,42,2,1
40346,49,0,107,0,50,6,58,58,0,1
40347,44,0,77,0,42,-24,33,35,2,1
40348,40,0,75,-6,38,0,35,36,2,1
40349,81,-1,85,0,-24,0,4,111,106,5
40350,38,0,76,0,38,4,38,37,0,1
40351,39,-4,86,8,38,0,47,48,0,1
40352,45,0,74,-2,44,0,29,30,2,1
40353,47,1,93,0,46,0,46,47,0,1
40354,43,0,83,0,44,10,39,39,0,1
40355,37,0,76,0,28,31,39,48,8,1
40356,51,0,87,0,50,-9,36,38,2,1
40357,44,0,87,-4,44,3,43,43,0,1
40358,56,0,97,0,44,-9,41,53,12,4
40359,46,3,79,0,46,4,34,33,0,1
40360,46,1,81,1,46,11,35,34,0,1
40361,37,0,76,-2,36,24,40,40,0,1
40362,37,0,76,3,24,20,39,53,14,1
40363,37,0,77,0,16,-3,41,62,22,1
40364,56,0,78,8,16,0,22,63,40,4
40365,37,0,106,0,34,-15,69,72,4,1
40366,49,2,81,0,46,-17,32,34,2,1
40367,56,0,78,0,44,23,22,34,12,4
40368,37,0,83,3,0,0,46,83,36,1
40369,41,0,85,0,38,-15,44,46,2,1
40370,52,-1,88,0,52,-1,36,37,0,1
40371,45,2,92,-1,44,0,48,48,0,1
40372,46,1,107,-7,46,4,61,60,0,1
40373,50,0,88,2,50,0,38,39,0,1
40374,55,0,93,0,0,-16,38,93,56,4
40375,56,0,78,0,26,21,22,52,30,4
40376,44,-4,86,0,44,3,43,42,0,1
40377,37,0,78,0,8,-7,42,70,28,1
40378,45,0,108,0,44,-1,62,64,2,1
40379,37,0,99,0,30,3,61,68,6,1
40380,47,1,84,-7,46,0,37,38,0,1
40381,53,0,84,0,52,0,31,32,2,1
40382,49,2,85,0,50,1,36,36,0,1
40383,37,0,76,-3,30,14,39,45,6,1
40384,84,-5,88,0,6,0,4,83,80,5
40385,37,0,83,-1,30,-3,46,52,6,1
40386,44,0,86,-6,44,10,42,42,0,1
40387,56,0,78,0,12,-6,22,65,42,4
40388,49,0,81,0,50,-1,32,32,0,1
40389,46,-5,77,-4,46,0,31,30,0,1
40390,46,0,85,0,44,-28,39,41,2,1
40391,37,0,90,0,34,4,53,57,4,1
40392,37,0,76,5,38,1,39,37,0,1
40393,48,0,86,1,46,0,38,40,2,1
40394,46,0,78,-2,46,1,32,32,0,1
40395,38,3,93,-3,38,1,55,55,0,1
40396,53,0,81,0,54,96,27,26,0,1
40397,55,0,93,0,12,-3,38,81,42,4
40398,46,-3,79,0,46,0,33,32,0,1
40399,45,-1,87,0,46,4,42,41,0,1
40400,56,0,78,-1,8,-3,22,70,48,4
40401,43,-1,88,0,44,10,45,44,0,1
40402,37,0,98,0,30,-2,61,67,6,1
40403,43,0,85,0,44,21,42,41,0,1
40404,49,2,85,0,46,-11,36,39,2,1
40405,37,0,104,0,26,4,66,78,12,1
40406,40,-5,86,0,38,0,46,48,2,1
40407,45,4,84,0,44,0,40,41,2,1
40408,48,0,84,-1,46,0,36,37,2,1
40409,80,4,84,0,-36,12,4,121,116,5
40410,37,0,76,-5,34,0,39,42,2,1
40411,52,0,81,3,52,0,29,30,0,1
40412,83,2,86,-1,-6,0,3,94,90,5
40413,37,0,77,-2,36,18,40,41,0,1
40414,37,0,76,0,28,-11,39,48,8,1
40415,37,0,93,0,28,0,56,65,8,1
40416,37,0,81,0,10,25,44,70,26,1
40417,55,0,78,0,18,26,23,60,38,4
40418,37,0,76,0,28,-10,40,48,8,1
40419,42,-3,81,0,42,0,39,39,0,1
40420,37,-1,81,-1,38,1,43,42,0,1
40421,37,0,103,0,24,-22,66,80,14,1
40422,37,-2,77,0,-2,0,40,79,40,1
40423,55,0,77,0,30,-29,22,46,24,4
40424,55,0,81,0,56,25,26,24,0,1
40425,55,-1,92,-3,24,-7,37,69,32,4
40426,51,-4,109,0,52,0,58,57,0,1
40427,55,-3,95,0,44,22,40,51,12,4
40428,43,0,81,3,42,0,37,39,2,1
40429,37,0,79,-1,26,7,43,54,10,1
40430,41,0,86,0,38,-21,46,48,2,1
40431,41,-4,75,0,42,0,34,34,0,1
40432,46,3,108,0,46,14,62,61,0,1
40433,55,0,95,0,50,-16,40,46,6,4
40434,56,3,98,0,50,-1,42,49,6,4
40435,37,0,77,0,12,28,40,64,24,1
40436,51,-1,90,0,50,-17,39,41,2,1
40437,42,0,97,0,42,0,56,56,0,1
40438,55,0,92,0,-2,15,36,94,58,4
40439,51,5,80,0,50,0,29,31,2,1
40440,46,4,86,0,46,0,40,40,0,1
40441,43,0,108,0,42,-7,65,67,2,1
40442,104,-1,105,0,72,7,1,33,32,5
40443,37,0,80,4,26,0,43,54,10,1
40444,56,5,95,0,54,0,39,41,2,1
40445,56,0,95,-7,54,4,40,41,2,1
40446,49,0,83,0,46,-3,34,36,2,1
40447,55,0,98,0,52,18,42,46,4,4
40448,60,-2,109,0,60,0,49,49,0,1
40449,48,-2,86,0,46,0,39,40,2,1
40450,56,2,76,0,-14,27,20,92,72,4
40451,55,0,95,2,36,-15,40,59,20,4
40452,53,2,88,0,52,-4,35,36,2,1
40453,39,0,79,-2,38,-4,41,41,0,1
40454,81,0,84,0,-20,4,4,105,102,5
40455,37,0,76,-3,28,-13,39,47,8,1
40456,56,0,97,0,46,10,41,50,10,4
40457,37,5,79,0,26,0,42,53,12,1
40458,56,1,86,0,56,6,30,30,0,1
40459,37,0,79,0,20,-19,42,58,16,1
40460,45,3,87,0,44,-1,42,43,2,1
40461,43,-1,83,0,42,-4,40,42,2,1
40462,41,-1,97,-3,38,-8,56,58,2,1
40463,55,3,83,0,54,0,27,28,2,1
40464,37,0,83,0,30,-25,47,52,6,1
40465,38,5,105,0,38,1,67,66,0,1
40466,46,2,83,0,46,8,37,36,0,1
40467,37,0,77,-1,20,-2,40,56,16,1
40468,42,0,81,0,42,34,39,40,0,1
40469,55,0,92,0,10,0,37,82,46,4
40470,55,0,78,-1,2,-5,23,75,52,4
40471,50,1,86,0,50,0,36,37,0,1
40472,50,0,87,-1,50,-1,37,38,0,1
40473,49,5,83,-1,50,6,33,33,0,1
40474,56,0,96,8,44,12,40,52,12,4
40475,45,0,82,0,44,-3,37,38,2,1
40476,52,5,86,-1,52,0,34,34,0,1
40477,40,-1,77,5,38,0,36,38,2,1
40478,46,-4,83,0,46,0,37,37,0,1
40479,37,0,104,0,18,22,67,86,18,1
40480,53,3,81,0,54,27,28,27,0,1
40481,46,0,80,0,46,13,34,34,0,1
40482,37,0,80,0,8,13,43,72,28,1
40483,48,-3,83,0,46,0,35,37,2,1
40484,52,-2,85,0,52,0,33,33,0,1
40485,49,-2,84,0,50,1,35,35,0,1
40486,41,0,80,0,42,25,39,39,0,1
40487,41,-1,78,0,38,-17,37,39,2,1
40488,41,0,78,8,38,-11,37,39,2,1
40489,42,0,79,-4,42,0,37,38,0,1
40490,43,0,81,0,44,17,38,37,0,1
40491,37,0,95,-1,16,7,58,79,22,1
40492,48,-1,83,0,46,0,35,37,2,1
40493,40,0,83,-4,38,0,43,44,2,1
40494,37,0,81,0,30,4,45,50,6,1
40495,42,-5,86,2,42,0,45,45,0,1
40496,55,0,95,0,50,-2,40,46,6,4
40497,38,0,77,0,36,-23,40,41,2,1
40498,37,0,75,-4,34,0,38,41,2,1
40499,41,0,79,-1,42,15,38,37,0,1
40500,55,0,77,0,-24,30,21,103,82,4
40501,84,0,88,0,-2,-16,3,90,88,5
40502,41,0,84,-2,42,-3,43,43,0,1
40503,37,0,95,-2,8,-24,58,87,30,1
40504,56,0,78,0,42,-13,22,37,14,4
40505,37,0,77,0,34,-1,41,44,2,1
40506,37,0,77,0,28,1,40,48,8,1
40507,44,3,79,0,44,0,35,35,0,1
40508,48,0,81,0,50,26,32,32,0,1
40509,56,0,79,-2,26,-4,23,53,30,4
40510,37,0,97,0,26,-6,60,71,12,1
40511,45,-3,82,-2,46,12,37,35,0,1
40512,56,2,81,2,-4,17,25,86,62,4
40513,37,0,76,4,28,15,40,48,8,1
40514,37,0,76,0,38,22,39,37,0,1
40515,45,2,79,-3,44,0,35,35,0,1
40516,37,-4,100,0,36,0,64,64,0,1
40517,104,0,106,0,70,-26,1,36,34,5
40518,41,-2,106,0,38,-7,65,67,2,1
40519,43,0,88,-4,42,0,45,47,2,1
40520,48,0,78,2,46,0,30,32,2,1
40521,59,0,86,0,56,-11,28,30,2,1
40522,37,0,82,0,38,16,45,43,0,1
40523,56,0,97,0,56,8,40,40,0,1
40524,37,0,94,0,34,1,57,61,4,1
40525,55,0,77,4,28,0,22,49,26,4
40526,39,-1,76,0,38,0,37,37,0,1
40527,45,0,90,0,44,0,45,46,2,1
40528,55,0,95,-3,54,0,40,41,2,1
40529,55,0,98,-3,38,0,42,59,16,4
40530,51,0,80,0,50,-22,29,31,2,1
40531,56,0,77,-2,24,0,21,54,32,4
40532,44,0,75,-5,42,-13,31,34,2,1
40533,43,0,86,-1,42,-4,43,45,2,1
40534,37,0,79,3,24,0,42,56,14,1
40535,46,-2,85,-8,46,22,39,39,0,1
40536,56,0,81,0,-10,13,25,92,66,4
40537,38,0,92,0,20,0,54,71,18,1
40538,53,1,86,-1,54,2,32,32,0,1
40539,46,4,77,0,44,-22,32,34,2,1
40540,55,0,96,8,52,-1,41,44,4,4
40541,46,1,108,0,46,6,62,61,0,1
40542,56,0,77,0,-18,10,21,95,74,4
40543,105,5,106,0,70,0,1,36,34,5
40544,37,0,106,11,26,-4,69,80,12,1
40545,41,0,79,3,38,-1,39,41,2,1
40546,43,0,81,3,42,-6,37,39,2,1
40547,45,3,95,0,44,0,51,51,0,1
40548,56,0,95,0,44,21,40,51,12,4
40549,85,0,88,0,2,0,3,86,82,5
40550,55,0,96,0,50,13,41,47,6,4
40551,46,0,78,0,46,8,32,32,0,1
40552,37,0,74,0,30,17,37,43,6,1
40553,56,0,81,0,-14,14,25,97,72,4
40554,37,0,76,0,38,18,39,37,0,1
40555,56,1,80,1,20,-2,24,59,36,4
40556,52,0,79,0,54,25,26,24,0,1
40557,37,0,107,0,30,6,70,76,6,1
40558,44,0,83,0,42,-22,40,42,2,1
40559,50,-1,86,-5,50,0,36,37,0,1
40560,52,-1,82,0,52,-1,29,30,0,1
40561,51,4,82,0,52,18,31,30,0,1
40562,37,0,77,0,34,-20,40,43,4,1
40563,37,0,78,-1,0,-20,41,78,36,1
40564,42,-1,83,0,42,0,40,41,2,1
40565,41,0,81,3,38,-7,40,42,2,1
40566,43,0,86,0,42,-10,43,45,2,1
40567,48,2,88,-1,46,0,39,41,2,1
40568,37,0,77,0,-22,15,41,101,60,1
40569,56,0,86,0,56,3,30,30,0,1
40570,56,0,83,0,56,19,27,26,0,1
40571,37,0,76,0,26,-3,40,50,10,1
40572,47,0,86,2,46,0,40,40,0,1
40573,51,-2,82,6,50,-29,31,33,2,1
40574,105,5,106,1,70,0,1,36,34,5
40575,56,-1,97,-2,50,-3,41,48,6,4
40576,45,0,84,-4,44,0,40,41,0,1
40577,37,0,77,-1,36,-68,41,41,0,1
40578,37,0,104,0,26,-2,66,78,12,1
40579,56,0,82,1,-12,14,26,95,68,4
40580,49,0,78,4,50,0,29,29,0,1
40581,37,0,79,0,8,22,42,71,30,1
40582,66,4,113,0,68,16,46,45,0,1
40583,46,0,76,-2,46,0,30,30,0,1
40584,49,0,87,0,50,18,38,38,0,1
40585,37,0,79,2,2,0,42,76,34,1
40586,55,0,77,-7,12,-11,22,65,42,4
40587,48,4,77,0,46,0,29,31,2,1
40588,46,-3,86,0,46,0,40,40,0,1
40589,44,0,87,0,42,-27,43,46,2,1
40590,41,1,78,0,42,0,37,37,0,1
40591,42,2,81,0,42,0,39,40,2,1
40592,37,1,109,8,26,0,71,83,12,1
40593,37,0,104,0,26,2,66,78,12,1
40594,37,0,106,-7,28,-1,69,77,8,1
40595,52,0,86,0,54,21,33,32,0,1
40596,37,0,77,0,24,21,40,54,14,1
40597,56,-1,95,0,46,5,40,49,10,4
40598,81,3,84,0,-14,-2,3,99,96,5
40599,49,0,79,0,50,22,30,30,0,1
40600,47,-1,81,1,46,0,33,34,0,1
40601,55,0,77,0,-30,-10,22,108,86,4
40602,42,4,90,1,42,0,48,49,0,1
40603,56,5,97,0,50,0,40,48,8,4
40604,81,0,84,3,-12,20,4,97,94,5
40605,108,0,109,0,72,8,1,36,36,5
40606,37,0,104,-3,26,-30,67,78,12,1
40607,46,0,88,0,46,3,43,42,0,1
40608,55,3,82,0,54,0,27,28,0,1
40609,55,0,95,1,42,-4,40,54,14,4
40610,55,-1,79,0,54,-2,23,24,2,1
40611,37,0,81,0,12,-5,44,68,24,1
40612,55,-5,76,-16,0,0,21,76,56,4
40613,53,4,79,0,54,8,25,24,0,1
40614,51,0,88,0,50,0,37,39,2,1
40615,53,4,103,1,52,-3,50,51,2,1
40616,37,0,77,0,12,-2,41,65,24,1
40617,55,-3,96,4,52,0,41,44,4,4
40618,55,0,95,1,42,-21,40,54,14,4
40619,37,0,79,0,30,-4,43,48,6,1
40620,37,0,81,0,26,-27,44,55,10,1
40621,49,0,106,0,50,18,57,57,0,1
40622,55,0,95,0,44,-19,40,51,12,4
40623,37,0,82,2,36,0,45,46,0,1
40624,40,4,86,0,38,0,47,48,2,1
40625,41,-3,83,0,42,14,42,41,0,1
40626,41,-3,108,0,38,-21,67,69,2,1
40627,46,2,78,0,44,-27,32,34,2,1
40628,43,-2,76,0,42,-12,33,35,2,1
40629,41,-1,76,0,42,15,35,35,0,1
40630,39,0,79,3,38,0,39,40,0,1
40631,44,0,80,-7,44,1,36,36,0,1
40632,37,0,86,2,36,0,50,50,0,1
40633,56,0,79,0,16,10,23,63,40,4
40634,56,0,95,0,54,-16,40,41,2,1
40635,37,0,75,0,24,-3,38,52,14,1
40636,37,0,82,2,-2,12,45,85,40,1
40637,51,0,82,0,52,14,31,30,0,1
40638,105,0,107,0,72,0,1,35,34,5
40639,37,0,79,0,2,6,42,76,34,1
40640,45,-2,88,0,44,0,43,44,0,1
40641,46,0,78,0,46,7,32,32,0,1
40642,81,0,84,0,-14,-9,4,100,96,5
40643,37,0,78,0,-6,-26,42,86,44,1
40644,45,0,86,2,44,-7,41,42,2,1
40645,37,0,81,5,30,0,44,50,6,1
40646,42,-5,108,0,42,0,66,67,0,1
40647,80,2,84,5,-28,0,4,112,108,5
40648,55,0,78,0,6,30,23,73,50,4
40649,41,0,86,0,38,-22,46,48,2,1
40650,45,-1,87,0,46,2,42,41,0,1
40651,43,0,81,-1,44,25,37,37,0,1
40652,55,0,77,0,38,11,22,39,16,4
40653,41,0,102,0,42,22,61,60,0,1
40654,53,4,84,0,54,1,31,30,0,1
40655,46,0,89,-6,46,0,43,42,0,1
40656,37,0,77,0,26,-8,41,52,10,1
40657,55,0,90,-3,54,0,36,36,0,1
40658,37,0,79,0,28,3,42,50,8,1
40659,55,-2,99,8,38,-1,43,60,16,4
40660,55,0,92,0,-2,-20,36,94,58,4
40661,46,0,84,2,46,0,38,38,0,1
40662,37,-5,76,0,36,-29,39,40,2,1
40663,43,-2,86,-5,44,21,42,42,0,1
40664,41,4,86,0,38,0,46,48,2,1
40665,40,-5,82,0,38,-1,42,43,2,1
40666,56,4,96,0,52,1,40,44,4,4
40667,56,0,86,0,56,6,29,29,0,1
40668,37,0,79,0,30,-11,43,48,6,1
40669,37,0,81,0,38,11,44,43,0,1
40670,37,0,81,0,24,-17,45,58,14,1
40671,56,3,97,0,42,-1,40,55,14,4
40672,37,0,76,2,30,31,39,45,6,1
40673,60,50,82,0,-40,28,22,123,102,2
40674,51,0,88,-6,50,-25,37,39,2,1
40675,55,0,95,0,44,-1,40,51,12,4
40676,56,0,95,0,44,-17,40,51,12,4
40677,46,0,87,0,44,-13,41,43,2,1
40678,37,0,78,0,24,6,41,55,14,1
40679,49,-1,85,0,50,6,36,36,0,1
40680,55,0,97,-1,46,0,41,50,8,4
40681,84,0,88,0,-2,-21,3,90,88,5
40682,37,0,76,-2,36,0,38,39,2,1
40683,37,0,79,6,-2,0,41,81,40,1
40684,51,0,77,0,50,-19,26,28,2,1
40685,46,0,76,3,46,4,30,29,0,1
40686,37,0,77,-4,-12,0,40,90,50,1
40687,37,0,77,-2,36,-11,39,41,2,1
40688,56,0,88,0,56,5,32,31,0,1
40689,55,0,79,1,20,0,24,59,34,4
40690,44,0,76,0,42,-25,32,35,2,1
40691,103,-6,104,-1,72,18,1,32,30,5
40692,85,-3,88,0,2,7,3,86,82,5
40693,42,0,90,3,42,0,47,48,2,1
40694,44,3,80,-1,42,-16,36,39,2,1
40695,44,0,86,0,42,-11,43,45,2,1
40696,41,0,83,0,42,8,42,42,0,1
40697,41,0,82,-1,38,-7,41,43,2,1
40698,55,0,97,-4,42,0,42,56,14,4
40699,55,0,96,0,52,28,41,44,4,4
40700,56,0,81,0,54,0,25,26,2,1
40701,41,-5,82,0,42,10,41,41,0,1
40702,41,3,86,0,42,2,45,44,0,1
40703,41,0,78,0,38,-12,37,39,2,1
40704,37,0,79,0,36,-12,41,43,2,1
40705,44,0,91,-1,44,0,47,47,0,1
40706,38,1,90,0,8,6,52,82,30,1
40707,48,0,77,-2,46,0,29,31,2,1
40708,55,-1,81,0,54,-2,26,27,2,1
40709,76,-2,81,0,-40,0,5,122,118,5
40710,43,-5,97,0,42,0,54,55,2,1
40711,47,-5,106,0,46,0,60,60,0,1
40712,37,0,76,0,18,-30,40,58,18,1
40713,43,-113,76,0,42,0,33,35,2,3
40714,44,0,77,0,44,16,33,33,0,1
40715,55,0,77,0,24,9,22,54,32,4
40716,37,0,78,0,8,-4,42,70,28,1
40717,46,3,76,0,44,-22,30,32,2,1
40718,56,-1,96,-1,56,0,40,39,0,1
40719,41,-4,89,0,42,0,48,48,0,1
40720,38,-3,82,-1,38,-1,44,43,0,1
40721,37,3,79,0,20,26,41,58,16,1
40722,46,3,83,0,46,9,37,36,0,1
40723,55,0,79,7,42,-3,24,37,14,4
40724,41,1,76,0,42,6,34,34,0,1
40725,48,-5,84,0,46,-5,36,38,2,1
40726,37,0,76,0,18,-1,39,57,18,1
40727,56,0,81,1,-4,0,25,86,62,4
40728,84,0,88,-1,6,-4,5,83,78,5
40729,41,0,76,0,38,-26,35,37,2,1
40730,53,0,88,5,54,0,35,34,0,1
40731,56,1,81,0,-6,12,25,88,64,4
40732,42,0,84,3,42,0,43,43,0,1
40733,48,-3,84,0,46,-4,36,38,2,1
40734,44,-1,76,0,42,-30,32,34,2,1
40735,47,4,90,0,46,0,43,43,0,1
40736,49,0,86,1,46,-11,38,40,2,1
40737,76,-4,81,0,-40,0,4,122,118,5
40738,43,-4,82,0,42,-9,39,41,2,1
40739,37,0,76,0,26,12,39,50,10,1
40740,47,1,106,0,46,0,60,60,0,1
40741,43,0,81,-1,42,-6,38,40,2,1
40742,46,0,78,0,44,-23,32,34,2,1
40743,37,0,104,-2,16,-11,67,88,22,1
40744,56,2,95,0,54,16,39,41,2,1
40745,41,0,81,-2,42,23,40,39,0,1
40746,44,1,90,1,44,18,47,46,0,1
40747,45,3,86,-2,44,0,41,42,2,1
40748,37,1,81,0,36,-3,43,44,2,1
40749,37,0,82,-1,36,-24,45,46,2,1
40750,43,0,83,0,44,16,40,39,0,1
40751,56,5,97,0,50,0,41,48,6,4
40752,84,0,88,0,0,23,3,88,84,5
40753,52,1,81,-5,52,0,29,30,0,1
40754,37,0,77,-3,2,0,40,75,34,1
40755,37,0,78,0,26,31,41,52,12,1
40756,45,4,92,-1,44,0,47,48,0,1
40757,56,0,96,7,44,-7,40,52,12,4
40758,51,-4,85,0,52,0,34,33,0,1
40759,49,0,88,0,46,-9,40,42,2,1
40760,82,0,86,0,-4,-17,3,91,88,5
40761,55,0,82,0,-38,14,26,121,94,4
40762,49,0,88,0,46,-4,40,42,2,1
40763,37,0,76,0,24,27,39,53,14,1
40764,45,0,109,0,46,26,64,63,0,1
40765,47,0,76,-2,46,0,29,30,0,1
40766,43,3,89,0,42,0,46,48,2,1
40767,37,0,77,0,34,-7,40,44,4,1
40768,49,-5,111,0,50,0,62,62,0,1
40769,37,0,83,0,30,-3,47,52,6,1
40770,37,0,83,0,12,-3,46,70,24,1
40771,105,-3,106,0,72,5,1,34,32,5
40772,55,0,97,0,46,-17,42,51,8,4
40773,50,-4,89,-5,50,0,39,40,0,1
40774,37,0,83,0,26,-21,46,57,12,1
40775,43,0,85,0,44,10,42,41,0,1
40776,51,-2,87,0,52,3,36,35,0,1
40777,45,-4,83,-8,44,-21,37,39,2,1
40778,55,0,80,0,-6,-27,25,88,64,4
40779,42,3,77,-6,42,0,34,35,2,1
40780,37,0,91,-3,6,0,54,86,32,1
40781,44,-2,83,0,44,0,40,39,0,1
40782,51,1,83,0,52,31,32,31,0,1
40783,43,1,81,2,42,0,38,39,2,1
40784,85,0,88,0,6,18,3,83,80,5
40785,43,0,80,0,42,-17,37,39,2,1
40786,58,3,86,0,56,0,28,30,2,1
40787,37,-1,77,-3,12,-8,40,64,24,1
40788,52,5,85,-3,52,0,33,33,0,1
40789,55,0,92,0,-4,6,36,97,60,4
40790,53,0,108,0,54,25,55,54,0,1
40791,37,0,78,0,-2,18,41,81,40,1
40792,49,0,81,0,50,27,33,32,0,1
40793,44,0,76,4,44,0,31,32,0,1
40794,41,0,97,0,42,7,55,55,0,1
40795,55,0,95,0,42,1,40,54,14,4
40796,37,0,80,0,24,-9,43,57,14,1
40797,41,0,83,-7,38,-5,42,44,2,1
40798,37,0,103,0,20,-17,66,82,16,1
40799,37,0,82,-3,28,0,45,54,8,1
40800,45,4,102,0,44,0,57,58,2,1
40801,39,2,90,0,38,0,50,51,0,1
40802,55,0,95,-1,52,-1,40,44,4,4
40803,50,0,79,-6,50,0,30,30,0,1
40804,53,0,84,0,54,4,31,30,0,1
40805,45,4,75,0,44,0,30,31,0,1
40806,50,0,83,0,50,0,33,34,0,1
40807,48,-1,88,0,46,-3,39,41,2,1
40808,38,0,92,1,16,5,54,77,22,1
40809,37,0,75,0,28,14,38,46,8,1
40810,56,0,91,0,-2,22,35,93,58,4
40811,37,0,78,0,20,-5,42,57,16,1
40812,37,0,75,0,28,3,38,46,8,1
40813,86,4,89,0,6,31,3,84,80,5
40814,37,0,77,0,30,-29,41,46,6,1
40815,43,0,86,-5,42,0,43,45,2,1
40816,44,0,86,0,42,-21,43,45,2,1
40817,37,0,81,0,8,-2,44,73,28,1
40818,43,0,81,0,44,18,38,37,0,1
40819,51,0,88,0,52,28,37,36,0,1
40820,46,2,81,0,46,15,35,34,0,1
40821,53,0,84,0,54,23,31,30,0,1
40822,82,0,86,8,-12,0,4,99,96,5
40823,37,3,75,0,34,2,37,41,4,1
40824,56,0,83,0,56,23,27,26,0,1
40825,37,0,76,0,36,-2,39,39,0,1
40826,45,2,77,0,44,0,31,33,2,1
40827,48,0,88,-1,46,-1,39,41,2,1
40828,37,0,77,0,16,14,41,62,22,1
40829,41,3,81,0,42,7,39,39,0,1
40830,56,0,91,0,2,12,35,88,54,4
40831,37,0,98,0,28,0,61,70,8,1
40832,53,0,78,0,52,-4,25,26,2,1
40833,37,-3,81,0,36,0,44,45,0,1
40834,37,0,75,0,30,-8,38,44,6,1
40835,41,0,81,5,42,25,41,40,0,1
40836,56,0,84,0,54,-1,28,30,2,1
40837,46,-1,85,-3,46,9,39,39,0,1
40838,56,0,97,0,52,13,41,45,4,4
40839,54,5,89,5,54,0,35,35,0,1
40840,37,-4,86,0,38,11,48,47,0,1
40841,71,0,75,2,-40,20,4,116,112,5
40842,37,0,77,0,36,-15,41,41,0,1
40843,37,0,106,0,36,7,68,69,2,1
40844,55,3,81,0,54,0,25,26,2,1
40845,51,-2,86,0,50,-4,35,37,2,1
40846,56,-2,90,1,56,0,34,33,0,1
40847,46,0,107,0,46,7,61,60,0,1
40848,51,0,84,0,52,1,33,33,0,1
40849,43,-3,76,0,42,0,33,34,2,1
40850,82,0,85,0,-2,5,3,88,84,5
40851,37,0,105,0,18,21,68,87,18,1
40852,37,0,80,-1,36,-22,43,44,2,1
40853,82,-3,86,-1,-40,0,5,128,124,5
40854,57,4,83,5,56,0,25,26,0,1
40855,44,3,88,0,42,-25,45,47,2,1
40856,45,5,95,0,44,0,51,51,0,1
40857,48,0,87,-1,46,0,39,41,2,1
40858,48,-1,89,-3,46,-5,41,42,2,1
40859,46,-1,84,0,46,0,38,38,0,1
40860,37,0,77,0,20,23,41,57,16,1
40861,45,0,84,1,44,-13,39,41,2,1
40862,49,0,111,0,50,4,62,62,0,1
40863,47,0,77,-1,46,0,31,31,0,1
40864,58,-2,84,0,56,-1,25,27,2,1
40865,48,0,108,0,46,0,59,61,2,1
40866,55,0,97,1,54,0,41,42,2,1
40867,51,0,102,0,50,-6,51,53,2,1
40868,42,0,108,0,42,0,67,67,0,1
40869,41,1,81,1,38,0,41,43,2,1
40870,43,0,90,0,42,-13,47,49,2,1
40871,38,-5,76,-7,38,0,38,37,0,1
40872,79,0,83,0,-40,1,4,125,120,5
40873,49,0,79,0,46,-7,31,33,2,1
40874,45,0,88,-2,44,-15,42,44,2,1
40875,81,0,84,0,-12,1,3,97,94,5
40876,46,3,87,1,46,4,41,41,0,1
40877,55,1,77,0,30,-11,22,46,24,4
40878,53,0,86,-2,54,0,32,32,0,1
40879,45,0,79,0,44,-10,34,35,2,1
40880,38,0,76,-1,38,0,37,37,0,1
40881,41,-2,86,0,42,4,46,45,0,1
40882,49,-2,84,0,50,7,36,35,0,1
40883,56,0,77,0,-2,1,21,79,58,4
40884,85,2,88,2,-2,0,3,91,88,5
40885,55,-3,86,0,56,27,31,30,0,1
40886,49,0,81,0,46,-4,33,35,2,1
40887,55,0,77,0,34,3,22,44,22,4
40888,56,5,96,-3,52,0,40,44,4,4
40889,37,0,82,0,12,6,45,69,24,1
40890,56,3,97,6,44,19,41,53,12,4
40891,49,0,87,0,50,25,38,38,0,1
40892,56,0,77,0,16,-10,22,62,40,4
40893,85,0,88,0,2,3,3,86,82,5
40894,51,0,78,0,52,9,27,26,0,1
40895,51,3,82,0,50,-17,31,33,2,1
40896,37,0,83,0,-2,-12,47,86,40,1
40897,45,-3,84,0,44,-15,38,40,2,1
40898,45,0,86,0,46,29,40,39,0,1
40899,50,2,85,0,50,0,35,36,0,1
40900,52,3,79,0,52,0,26,27,0,1
40901,37,-19,106,-20,30,-9,69,75,6,1
40902,37,2,99,-3,28,0,62,71,8,1
40903,37,0,92,0,20,6,55,71,16,1
40904,44,-3,82,0,44,0,38,38,0,1
40905,42,0,80,8,42,0,38,39,0,1
40906,37,0,78,0,34,-3,41,45,4,1
